uf,codigo_municipio_dv,municipio,evento,ano,mes,agente,arma,faixa_etaria,feminino,masculino,nao_informado,total,total_peso,abrangencia,formulario,total_vitimas
MG,1100452,BURITIS,Mandado de prisão cumprido,2022,08,,,,,,,4.0,,Estadual,Formulário 8,
MG,3109303,BURITIS,Mandado de prisão cumprido,2022,08,,,,,,,4.0,,Estadual,Formulário 8,
MG,3109451,CABECEIRA GRANDE,Mandado de prisão cumprido,2022,08,,,,,,,0.0,,Estadual,Formulário 8,
MG,3170404,UNAÍ,Mandado de prisão cumprido,2022,08,,,,,,,51.0,,Estadual,Formulário 8,
BA,2903235,BARRO ALTO,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
BA,5203203,BARRO ALTO,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ÁGUAS CLARAS,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ARNIQUEIRA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,BRAZLÂNDIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CANDANGOLÂNDIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CEILÂNDIA,Mandado de prisão cumprido,2022,09,,,,,,,3.0,,Estadual,Formulário 8,
DF,5300108,FERCAL,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,GAMA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ITAPOÃ,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,JARDIM BOTÂNICO,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO NORTE,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO SUL,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARANOÁ,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARK WAY,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5217609,PLANALTINA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RECANTO DAS EMAS,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO II,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,SAMAMBAIA,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,SCIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOBRADINHO II,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,VICENTE PIRES,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200100,ABADIÂNIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200175,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200258,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,10.0,,Estadual,Formulário 8,
GO,5200308,ALEXÂNIA,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200605,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,3.0,,Estadual,Formulário 8,
GO,5200803,ALVORADA DO NORTE,Mandado de prisão cumprido,2022,09,,,,,,,3.0,,Estadual,Formulário 8,
GO,5204003,CABECEIRAS,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5205307,CAVALCANTE,Mandado de prisão cumprido,2022,09,,,,,,,2.0,,Estadual,Formulário 8,
GO,5205497,CIDADE OCIDENTAL,Mandado de prisão cumprido,2022,09,,,,,,,4.0,,Estadual,Formulário 8,
GO,5205513,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5205802,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,2.0,,Estadual,Formulário 8,
GO,5206206,CRISTALINA,Mandado de prisão cumprido,2022,09,,,,,,,10.0,,Estadual,Formulário 8,
GO,5207907,FLORES DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5208004,FORMOSA,Mandado de prisão cumprido,2022,09,,,,,,,7.0,,Estadual,Formulário 8,
GO,5208608,GOIANÉSIA,Mandado de prisão cumprido,2022,09,,,,,,,9.0,,Estadual,Formulário 8,
GO,5212501,LUZIÂNIA,Mandado de prisão cumprido,2022,09,,,,,,,19.0,,Estadual,Formulário 8,
GO,5213053,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5214606,NIQUELÂNDIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5215231,NOVO GAMA,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
GO,5215603,PADRE BERNARDO,Mandado de prisão cumprido,2022,09,,,,,,,5.0,,Estadual,Formulário 8,
GO,5217302,PIRENÓPOLIS,Mandado de prisão cumprido,2022,09,,,,,,,2.0,,Estadual,Formulário 8,
GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2022,09,,,,,,,5.0,,Estadual,Formulário 8,
GO,5220686,SIMOLÂNDIA,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5221858,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
GO,5222203,VILA BOA,Mandado de prisão cumprido,2022,09,,,,,,,3.0,,Estadual,Formulário 8,
GO,5222302,VILA PROPÍCIO,Mandado de prisão cumprido,2022,09,,,,,,,1.0,,Estadual,Formulário 8,
MG,3104502,ARINOS,Mandado de prisão cumprido,2022,09,,,,,,,10.0,,Estadual,Formulário 8,
MG,1100452,BURITIS,Mandado de prisão cumprido,2022,09,,,,,,,7.0,,Estadual,Formulário 8,
MG,3109303,BURITIS,Mandado de prisão cumprido,2022,09,,,,,,,7.0,,Estadual,Formulário 8,
MG,3109451,CABECEIRA GRANDE,Mandado de prisão cumprido,2022,09,,,,,,,0.0,,Estadual,Formulário 8,
MG,3170404,UNAÍ,Mandado de prisão cumprido,2022,09,,,,,,,72.0,,Estadual,Formulário 8,
BA,2903235,BARRO ALTO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
BA,5203203,BARRO ALTO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ÁGUAS CLARAS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ARNIQUEIRA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,BRAZLÂNDIA,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,CANDANGOLÂNDIA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CEILÂNDIA,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,FERCAL,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,GAMA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ITAPOÃ,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,JARDIM BOTÂNICO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO NORTE,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO SUL,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARANOÁ,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARK WAY,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5217609,PLANALTINA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RECANTO DAS EMAS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO II,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SAMAMBAIA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SCIA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SIA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOBRADINHO II,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,VICENTE PIRES,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200100,ABADIÂNIA,Mandado de prisão cumprido,2022,10,,,,,,,2.0,,Estadual,Formulário 8,
GO,5200175,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200258,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,7.0,,Estadual,Formulário 8,
GO,5200308,ALEXÂNIA,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200605,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,3.0,,Estadual,Formulário 8,
GO,5200803,ALVORADA DO NORTE,Mandado de prisão cumprido,2022,10,,,,,,,3.0,,Estadual,Formulário 8,
GO,5204003,CABECEIRAS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205307,CAVALCANTE,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205497,CIDADE OCIDENTAL,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205513,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
GO,5205802,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,3.0,,Estadual,Formulário 8,
GO,5206206,CRISTALINA,Mandado de prisão cumprido,2022,10,,,,,,,3.0,,Estadual,Formulário 8,
GO,5207907,FLORES DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5208004,FORMOSA,Mandado de prisão cumprido,2022,10,,,,,,,10.0,,Estadual,Formulário 8,
GO,5208608,GOIANÉSIA,Mandado de prisão cumprido,2022,10,,,,,,,7.0,,Estadual,Formulário 8,
GO,5212501,LUZIÂNIA,Mandado de prisão cumprido,2022,10,,,,,,,13.0,,Estadual,Formulário 8,
GO,5213053,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5214606,NIQUELÂNDIA,Mandado de prisão cumprido,2022,10,,,,,,,2.0,,Estadual,Formulário 8,
GO,5215231,NOVO GAMA,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
GO,5215603,PADRE BERNARDO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5217302,PIRENÓPOLIS,Mandado de prisão cumprido,2022,10,,,,,,,3.0,,Estadual,Formulário 8,
GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2022,10,,,,,,,2.0,,Estadual,Formulário 8,
GO,5220686,SIMOLÂNDIA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5221858,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5222203,VILA BOA,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
GO,5222302,VILA PROPÍCIO,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
MG,3104502,ARINOS,Mandado de prisão cumprido,2022,10,,,,,,,1.0,,Estadual,Formulário 8,
MG,1100452,BURITIS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
MG,3109303,BURITIS,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
MG,3109451,CABECEIRA GRANDE,Mandado de prisão cumprido,2022,10,,,,,,,0.0,,Estadual,Formulário 8,
MG,3170404,UNAÍ,Mandado de prisão cumprido,2022,10,,,,,,,56.0,,Estadual,Formulário 8,
BA,2903235,BARRO ALTO,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
BA,5203203,BARRO ALTO,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ÁGUAS CLARAS,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ARNIQUEIRA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,BRAZLÂNDIA,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,CANDANGOLÂNDIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CEILÂNDIA,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,FERCAL,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,GAMA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ITAPOÃ,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,JARDIM BOTÂNICO,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO NORTE,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO SUL,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARANOÁ,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARK WAY,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5217609,PLANALTINA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RECANTO DAS EMAS,Mandado de prisão cumprido,2022,11,,,,,,,2.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO II,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,SAMAMBAIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SCIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOBRADINHO II,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,VICENTE PIRES,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200100,ABADIÂNIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200175,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200258,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,8.0,,Estadual,Formulário 8,
GO,5200308,ALEXÂNIA,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200605,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200803,ALVORADA DO NORTE,Mandado de prisão cumprido,2022,11,,,,,,,4.0,,Estadual,Formulário 8,
GO,5204003,CABECEIRAS,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205307,CAVALCANTE,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205497,CIDADE OCIDENTAL,Mandado de prisão cumprido,2022,11,,,,,,,5.0,,Estadual,Formulário 8,
GO,5205513,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,2.0,,Estadual,Formulário 8,
GO,5205802,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5206206,CRISTALINA,Mandado de prisão cumprido,2022,11,,,,,,,2.0,,Estadual,Formulário 8,
GO,5207907,FLORES DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5208004,FORMOSA,Mandado de prisão cumprido,2022,11,,,,,,,4.0,,Estadual,Formulário 8,
GO,5208608,GOIANÉSIA,Mandado de prisão cumprido,2022,11,,,,,,,4.0,,Estadual,Formulário 8,
GO,5212501,LUZIÂNIA,Mandado de prisão cumprido,2022,11,,,,,,,17.0,,Estadual,Formulário 8,
GO,5213053,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5214606,NIQUELÂNDIA,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5215231,NOVO GAMA,Mandado de prisão cumprido,2022,11,,,,,,,2.0,,Estadual,Formulário 8,
GO,5215603,PADRE BERNARDO,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5217302,PIRENÓPOLIS,Mandado de prisão cumprido,2022,11,,,,,,,6.0,,Estadual,Formulário 8,
GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5220686,SIMOLÂNDIA,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5221858,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
GO,5222203,VILA BOA,Mandado de prisão cumprido,2022,11,,,,,,,1.0,,Estadual,Formulário 8,
GO,5222302,VILA PROPÍCIO,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
MG,3104502,ARINOS,Mandado de prisão cumprido,2022,11,,,,,,,4.0,,Estadual,Formulário 8,
MG,1100452,BURITIS,Mandado de prisão cumprido,2022,11,,,,,,,3.0,,Estadual,Formulário 8,
MG,3109303,BURITIS,Mandado de prisão cumprido,2022,11,,,,,,,3.0,,Estadual,Formulário 8,
MG,3109451,CABECEIRA GRANDE,Mandado de prisão cumprido,2022,11,,,,,,,0.0,,Estadual,Formulário 8,
MG,3170404,UNAÍ,Mandado de prisão cumprido,2022,11,,,,,,,44.0,,Estadual,Formulário 8,
BA,2903235,BARRO ALTO,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
BA,5203203,BARRO ALTO,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ÁGUAS CLARAS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ARNIQUEIRA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,BRAZLÂNDIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CANDANGOLÂNDIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,CEILÂNDIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,FERCAL,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,GAMA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,ITAPOÃ,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,JARDIM BOTÂNICO,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO NORTE,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,LAGO SUL,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARANOÁ,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,PARK WAY,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5217609,PLANALTINA,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,RECANTO DAS EMAS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,RIACHO FUNDO II,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SAMAMBAIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SCIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SIA,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
DF,5300108,SOBRADINHO II,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
DF,5300108,VICENTE PIRES,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200100,ABADIÂNIA,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200175,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5200258,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,12.0,,Estadual,Formulário 8,
GO,5200308,ALEXÂNIA,Mandado de prisão cumprido,2022,12,,,,,,,3.0,,Estadual,Formulário 8,
GO,5200605,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
GO,5200803,ALVORADA DO NORTE,Mandado de prisão cumprido,2022,12,,,,,,,3.0,,Estadual,Formulário 8,
GO,5204003,CABECEIRAS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205307,CAVALCANTE,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205497,CIDADE OCIDENTAL,Mandado de prisão cumprido,2022,12,,,,,,,4.0,,Estadual,Formulário 8,
GO,5205513,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5205802,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
GO,5206206,CRISTALINA,Mandado de prisão cumprido,2022,12,,,,,,,7.0,,Estadual,Formulário 8,
GO,5207907,FLORES DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5208004,FORMOSA,Mandado de prisão cumprido,2022,12,,,,,,,4.0,,Estadual,Formulário 8,
GO,5208608,GOIANÉSIA,Mandado de prisão cumprido,2022,12,,,,,,,2.0,,Estadual,Formulário 8,
GO,5212501,LUZIÂNIA,Mandado de prisão cumprido,2022,12,,,,,,,8.0,,Estadual,Formulário 8,
GO,5213053,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5214606,NIQUELÂNDIA,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5215231,NOVO GAMA,Mandado de prisão cumprido,2022,12,,,,,,,3.0,,Estadual,Formulário 8,
GO,5215603,PADRE BERNARDO,Mandado de prisão cumprido,2022,12,,,,,,,3.0,,Estadual,Formulário 8,
GO,5217302,PIRENÓPOLIS,Mandado de prisão cumprido,2022,12,,,,,,,7.0,,Estadual,Formulário 8,
GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2022,12,,,,,,,3.0,,Estadual,Formulário 8,
GO,5220686,SIMOLÂNDIA,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
GO,5221858,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2022,12,,,,,,,0.0,,Estadual,Formulário 8,
GO,5222203,VILA BOA,Mandado de prisão cumprido,2022,12,,,,,,,1.0,,Estadual,Formulário 8,
